0,1.622766246
0.9991666311,-0.6981649842
1.574553701,-2.211676026
2.598492651,-2.232316085
2.715677846,-4.538906042
1.409383396,-2.023939004
2.19166465,-2.523931146
0.6732997981,-0.5517091252
1.940538855,-4.123440368
0.468759672,-2.076715805
0.9726031539,-1.79148663
1.669532943,-2.144466408
0.4518930683,-2.064632441
2.266880795,-3.021450212
0.8203764817,-0.7112891589
1.497755844,-2.014073331
1.500782056,-1.239788227
1.779688834,-1.977638998
1.590894326,-2.274629772
1.343091002,-1.215606326
2.501668735,-4.260777425
1.362605502,-4.635115073
0.9929049531,-1.868281727
1.072371624,-4.859480793
0.5324916348,-0.8280848588
-0.3442972095,-4.933492226
0.1898834762,-0.5494180143
2.621849028,-3.098006527
2.835618173,-3.147440255
1.262625364,-1.040568459
0.9938064445,-0.8791100506
1.609262495,-4.292005399
0.8784216984,-5.00462888
2.237332935,-2.556292585
1.140711309,-1.429700734
1.620487512,-3.31146035
-1.701511715,-4.750219689
1.470412624,-2.396439832
1.376213038,-2.037705535
2.280666227,-2.327551634
1.900643589,-2.456497439
1.422650339,-3.759299708
-0.8550772376,-4.48088697
2.777358992,-3.124613625
1.796972759,-2.0321463
1.861340824,-4.086694429
0.752403201,-1.638633312
1.066871638,-4.844846581
0.1985939513,-5.299289748
0.7763109189,-5.159046589
0.4811119409,-2.023847181
2.259578587,-2.4222664
1.72335652,-4.178579473
0.4343173388,-5.004631789
1.165798942,-1.280531787
1.681711201,-3.352417034
0.9017571419,-0.6842872599
2.925948443,-3.163897134
2.335509467,-2.998563334
1.945760137,-2.86064773
1.486351372,-4.101696421
1.821084431,-2.038838165
-0.6943538176,-4.766982995
2.427334486,-2.415237241
-1.794057618,-4.506766829
2.328216179,-3.627249308
-0.4837504977,-4.990327477
1.533142602,-2.264691787
2.49605981,-2.278246067
-0.8660321117,-4.723249956
0.627505624,-0.6160724829
1.999365635,-4.10124253
2.298391577,-3.842338813
1.884544269,-4.060737346
2.295522753,-3.655900345
2.403185223,-2.727608995
1.184459452,-1.279308442
2.414869616,-3.013533527
-1.587148876,-4.790813075
-0.3425442449,-4.970264094
0.8090591932,-4.922066511
1.970151024,-2.291792773
0.5679499687,-1.924560367
1.460187102,-3.956033565
2.35526404,-2.795796382
1.928946423,-4.053389423
1.47269578,-4.528880738
1.563212893,-1.97084678
2.155837496,-3.639802907
-0.7021136074,-5.471226789
1.53753424,-4.368411314
0.9233264402,-0.9062968371
2.37539315,-2.752794318
1.500484532,-2.361087317
1.294792107,-2.100131045
1.198233363,-1.149724703
2.210560048,-3.580403855
0.2261189136,-5.28074072
