0,0
4.56836593,-7.545578334
5.740883714,-16.52106226
2.634408789,-8.377156322
10.95070011,-11.44730029
9.14438019,-11.83865867
9.898980416,-10.00659292
10.08189181,-12.40530797
7.339416784,-12.77832579
5.334039453,-7.381350597
13.09366092,-5.673146697
14.04259639,-5.673342777
9.347408023,-7.258338435
12.03423616,-12.06987621
9.45798032,-7.429210681
13.818064,-5.564149903
0.8408599332,-6.09114065
12.57889725,-6.573912528
9.637534835,-7.078487465
12.96089522,-5.033444846
14.01287171,-3.078615584
7.741950402,-12.64118095
13.85857892,-4.985217814
11.07301724,-10.42248311
9.3329802,-12.05481273
13.95399854,-2.537197767
1.182876353,-3.689764956
9.689450512,-7.143069119
15.3548962,-5.736246692
10.9333235,-12.17587494
-1.395032506,-4.096846045
0.494844456,-6.212852929
7.308498386,-11.0112544
2.643453558,-8.034955007
0.3929737194,-6.133233757
14.03888348,-3.218705357
11.61519403,-7.074983612
12.69886956,-5.293208436
11.55914211,-8.560272435
13.72624158,-4.745190058
10.17220459,-10.12442526
3.232716151,-8.265218434
13.84890585,-5.503603253
8.261142549,-12.56956844
14.12532796,-0.8816318475
6.747782091,-8.293819208
2.348421606,-8.173331653
11.25718383,-15.20323485
1.941638862,-8.511120385
11.17697554,-15.73526555
11.13897018,-11.1533395
14.2016066,-1.13138721
9.874180547,-6.294122273
13.87274753,-7.21749111
9.88555916,-10.83959775
4.197730753,-5.253707467
3.881422445,-6.885075474
-1.744845057,-7.393677129
0.8734880948,-5.827393713
-0.2499971533,-6.604499496
11.11151139,-11.92143441
14.15986134,-3.593383037
4.176196099,-6.543135095
10.68420436,-5.345019036
15.73529237,-6.092715752
14.47647375,-3.791244766
6.715380778,-7.565689767
2.4538493,-8.217418068
10.39736139,-6.081209533
6.598873789,-9.467640915
9.047108286,-11.817313
7.283167542,-7.929775511
1.0138799,-5.104257718
11.03383044,-15.75569897
11.35970532,-15.92119527
10.3252226,-12.24899049
11.47954197,-7.448121965
9.260799542,-12.78545753
10.65752392,-13.338245
1.461450039,-4.696751168
12.38318372,-12.68788135
7.022891123,-7.942468223
9.281361028,-12.1292104
1.079458361,-7.541347958
11.21791435,-15.65646565
7.421920678,-10.42325218
10.32981302,-12.68952193
4.0122053,-6.59752218
13.10044321,-5.755042589
0.7350586999,-6.300211802
11.56110731,-7.803647443
10.69898378,-13.12117311
10.58004946,-12.88009479
13.37650204,-6.105005797
11.28978089,-14.87309602
1.113736367,-7.662136082
6.530406447,-9.59092993
14.26082061,-0.4290005847
6.996370678,-14.29956254
12.47409455,-5.373275826
0.2451278646,-5.089803038
6.487517451,-7.459520818
5.840292885,-7.787279492
1.279403017,-4.340289953
10.42128885,-10.44236639
11.37889175,-14.83830089
2.608243852,-7.493292362
10.38201099,-7.402426637
13.82430192,-5.266820071
13.54018803,-5.949694735
6.775804658,-13.62462079
3.923768645,-6.17899914
6.035014098,-8.060001246
9.666091026,-7.221840903
8.91259527,-8.61947712
11.51395069,-16.02058061
0.9901962616,-6.530729411
-0.2235436705,-7.324462774
7.183015995,-8.300132724
4.131983001,-5.874208736
5.970400447,-7.459519773
7.387652431,-11.39214959
10.52446602,-5.544375055
7.259856227,-8.405853481
11.97311919,-16.60200944
6.708618949,-8.034310316
6.512761949,-9.313591087
0.6537538407,-5.230087948
11.61654285,-7.1653343
11.15498222,-10.64422474
10.37078446,-12.53497422
11.75712089,-10.32480042
18.05051924,-4.491630811
-1.378907852,-4.019744247
5.172771395,-7.07219312
10.81895737,-13.53515496
1.043342505,-7.178072224
1.137110016,-3.089054822
11.72914086,-15.97594923
8.742080685,-12.84883564
2.272586282,-7.949003156
9.537818488,-9.990457071
5.873167419,-15.99781006
14.25264309,-6.067630126
6.363623827,-9.032222765
13.82850364,-7.090548906
5.838722734,-8.343792468
3.726041006,-4.812178581
6.579609704,-10.90290501
4.581967503,-7.436115841
1.249592947,-3.642376875
6.879639951,-10.61765155
5.975451288,-9.633517073
11.06652079,-11.43729676
3.287989523,-7.19405573
6.472507518,-14.92185601
6.673580398,-8.088326274
5.213718671,-7.858593806
13.90746464,-5.525790652
3.32181053,-7.492104194
7.711875294,-12.40080311
7.435040034,-10.80594699
13.16428461,-13.30362367
14.61799527,-6.052835377
14.06579656,-5.673830803
1.099847693,-4.94133054
14.69806849,-6.153745673
12.81706399,-6.328070823
3.593616735,-6.907875189
8.215259952,-7.161451046
5.770422882,-8.404723419
4.816482266,-7.467730495
1.242569284,-2.227944572
1.696611822,-4.688034227
7.677622306,-12.53604367
6.876399995,-7.383293455
6.06959227,-7.52144874
5.916196092,-16.2464626
12.31433683,-6.65757141
14.64874688,-6.255559815
10.65881667,-5.723101091
10.53925838,-7.339641671
2.626367655,-7.360234665
12.65384386,-6.777634652
10.64637467,-10.44951025
5.233045396,-7.578763451
16.12121613,-15.1944331
13.82837289,-13.59432722
2.375994995,-7.087710886
9.552491745,-11.86814495
11.01503515,-7.277686548
6.649567254,-14.38331673
10.04365954,-7.04869678
1.2802165,-2.099690229
9.324690188,-12.38203511
8.651485983,-11.96471783
-0.8614396917,-6.92292152
14.74141568,-14.27280766
11.56188268,-7.457840971
13.38916213,-5.645637523
5.901440395,-8.217333456
9.947109924,-6.965798466
13.87597193,-5.000763391
6.736316419,-14.30858931
6.505367868,-9.598935588
11.24699689,-15.08130689
0.2067635859,-5.022126849
3.248864472,-7.145724305
11.35314126,-16.00848845
2.34904818,-8.207306881
2.753823156,-7.72384365
14.79267394,-14.15932165
0.7190846504,-6.230324603
2.484400474,-8.216854641
11.79797266,-6.994158223
10.34456419,-10.20781673
6.500471452,-7.484918059
10.64973343,-9.856458792
12.55552305,-4.854820661
11.14798342,-7.304497701
0.8847077153,-6.464881986
17.92288743,-4.572429166
12.62526557,-5.251895461
11.15694794,-10.90361661
13.66197425,-2.608105727
13.14545219,-13.59125912
5.220193024,-7.322090655
12.88070833,-6.389052557
1.206454104,-1.601165362
3.920399797,-4.876640932
5.540076656,-7.412626225
9.741659594,-9.919785844
10.70103371,-13.42115373
5.787378024,-7.768654069
3.619235518,-6.835746683
10.6923983,-13.25067882
4.24701578,-7.430867807
3.573354226,-4.868479012
6.553924682,-7.425649448
1.151088591,-7.195233472
8.667458369,-8.128525747
4.141139486,-6.611125267
3.423493093,-4.622919566
12.69701637,-6.857520322
7.060771893,-12.97526446
13.62825204,-13.66042471
5.036220669,-7.581630137
2.560740772,-8.129787921
11.66683806,-10.65013058
0.458705402,-4.738388041
6.74694685,-14.8977334
7.319623064,-8.163632559
17.7802444,-5.674206985
9.913204654,-9.948002433
6.460945229,-15.4388432
15.23162559,-5.715175731
7.465814513,-8.026515581
8.806317482,-7.666371197
12.57857998,-12.62485099
7.216713928,-10.97664451
0.9446054024,-5.262565661
11.82899519,-16.04208754
10.59252269,-12.95089186
6.695828544,-10.29494528
7.218047198,-8.393913426
6.581893275,-9.751960677
-1.727420119,-7.465668314
10.44946815,-12.81479481
12.28666131,-5.106867885
2.153465045,-7.047415188
8.435353169,-7.319095368
1.139653275,-2.276160666
7.729922594,-12.70595103
3.939766528,-5.279786275
9.907166785,-10.94832391
10.16091574,-6.891993157
13.09562851,-5.424371288
13.75652577,-5.166402429
13.53509802,-5.864480317
8.653253777,-6.984629013
7.055718977,-13.06819029
4.454453833,-7.67385795
11.40859894,-8.677566548
11.47753392,-9.06191021
7.175465215,-13.92128133
2.501132179,-7.638336932
10.04178285,-10.57682921
1.395194638,-4.11952949
7.396339117,-11.06468694
11.21920241,-10.71710299
10.66107253,-12.2362974
14.63145165,-13.66828035
14.63524018,-13.81789219
1.090033016,-7.396309353
3.032519091,-8.483525067
-1.636056595,-7.266172656
7.822244599,-12.46528849
-0.9103947334,-6.968923757
10.21053922,-12.30720048
10.91592617,-13.68508447
6.835399428,-8.036300243
2.47163473,-7.599166495
5.814502054,-16.73778782
11.54900206,-10.37719397
9.497025765,-12.45900861
4.287249437,-6.423703336
10.61987402,-10.64769201
11.01077437,-13.71972724
0.7815139614,-6.399376447
10.94439604,-11.67232501
2.672449347,-7.754599509
9.716857652,-7.02001747
13.365747,-6.257044332
11.0911944,-16.08951845
5.959992091,-7.685961984
-0.151196185,-5.316989092
2.839149219,-8.438898003
1.113051629,-3.489630522
9.552131537,-11.94064892
-0.8103476687,-4.364785041
0.8266731591,-6.402404625
8.606915476,-7.824324257
11.45389784,-10.47747809
1.138143504,-4.99302132
10.41012936,-12.73166483
5.513020717,-7.235200534
0.4355190221,-5.558264046
11.9718214,-7.113738305
