-6.15,0.758,0.15,161.2345939,12.50739841,2.141074527
-7.2,0.58,0.15,213.009705,11.99416061,2.050196086
-7.8,0.28,0.150005,220.3745659,17.38530902,3.03473499
-8.35,0.58,0.200000003,227.2353773,12.98914136,2.256170763
-9.2,0.7666666678,0.3,145.4403183,12.50393342,2.114985169
-11.7,0.59,0.31,78.97650921,13.18632547,2.454107051
-11.7,0.38,0.25,109.2709982,12.18391196,1.978148725
-11.1,0.759,0.75,113.028859,13.80629081,2.641390838
-11.05,0.9666666671,0.1,56.94481218,14.27910948,2.669060781
-11.6,0.39,0.35,44.01715075,14.37274314,2.947868866
-11.05,0.81,0.5,28.84301823,13.35587462,2.658161321
-10.66666667,0.811,0.5,7.519988169,14.20594282,3.051875748
-9.8,0.31,0.0666666671,7.029817263,32.2109606,7.262059664
-8.3,0.559,0.152,15.29736265,15.73393597,3.497061564
-7.8,0.311,0.4,19.18756166,17.01662348,4.049102785
-7.8,0.313,0.151,43.23430547,11.46906156,2.290572779
-7.8,0.212,0.15,91.50239744,12.84000174,2.433296624
-8.9,0.111,0.901,82.63608676,16.06814882,3.176007932
-9.15,0.133333339,0.15,118.5654411,14.1957548,2.828393992
-10,0.4333333339,0.25,109.1539992,14.61457818,3.011599732
-10.6,0.38,0.251,130.7444218,16.81963315,3.50517
-10.6,0.2109,0.1,117.7388919,11.72669102,2.177655952
-11.1,0.89,0.1,165.3653844,13.74184609,2.671288716
-12.2,0.89,0.3,175.6821625,13.94421319,2.665733659
-12.2,0.37,0.766666667,162.1442964,13.20141134,2.240226638
-12.2,0.27,0.166666667,189.3248422,13.97235065,2.372839632
-12.2,0.26,0.51,253.8415003,12.85927063,2.041347245
-12.75,0.154,0.36,224.633514,13.92343408,2.291474534
-13.9,0.13,0.3,179.6094391,13.03427678,2.216917371
-13.3,0.64,0.15,175.7078983,13.23545227,2.404936966
-13.05,0.14,0.9254,361.3274729,12.09340268,2.049014699
-12.8,0.12,0.67514,175.373596,14.21893918,2.840137147
-12.2,0.62,0.4,88.88470681,13.78981744,2.76001251
-12.2,0.351,0.15,78.56980468,15.93626853,3.444030695
-9.4,0.52,0.225,50.19190254,13.46569815,2.754264983
-7.8,0.11,0.54,31.40431527,18.105056,4.135810756
-7.25,0.050003,0.65,13.48791018,16.58154437,3.645488556
-5.6,0.63,0.666666667,29.27289961,14.53147976,3.442617661
-5,0.64,0.15,63.65670997,13.64229948,3.072384703
-4.7,0.14,0.3,74.35384617,11.28049641,2.388895435
-4.4,0.65,0.3,86.55924381,11.59768899,2.322490229
-3.9,0.74,0.751,134.8981937,11.70522982,2.501121793
-3.6,0.44,0.5,206.8782968,11.18795629,2.07751739
-3.9,0.12,0.82,257.3932883,11.96663377,2.103118631
-2.8,0.62,0.15,298.0557987,12.45669053,2.132127938
-2.25,0.052,0.333333333,287.7804842,11.88998394,1.86573287
-2.2,0.65,0.653,254.5226653,12.9912705,2.295245765
-1.1,0.76,0.52,240.7425138,12.9259464,2.334296735
-1.65,0.25,0.3751,221.8817504,13.25592813,2.378581402
-2.925,0.75,0.3333333332,197.9021447,12.30326416,2.30991967
-3.3,0.15,0.2333333331,286.7393083,12.94070026,2.257547833
-3.6,0.14,0.3040007,287.1243526,11.78272856,1.961037081
-2.2,0.64,0.75,254.7998802,12.36156761,2.02224583
-3.3,0.64,0.152,272.7163848,13.12197131,2.202413654
-2.833333333,0.12,0.7503,425.4357461,12.44992816,2.083800377
-1.7,0.61,0.0500000003,262.5367645,12.02163197,2.175497593
-1.1,0.51,0.05,132.0334882,12.25742117,2.364027334
-0.925,0.52,0.1,138.4013506,14.83289926,3.090794397
-0.6,0.6,0.15,35.21139166,17.83138849,3.74126374
0.8666666671,0.3751,0.351,28.19559576,21.4903166,5.237824174
0.051,0.5,0.61,17.37556364,22.67149767,5.41628107
0.11,0.52,0.3,24.46889582,18.92255785,4.536723454
0.72,0.12,0.1666666671,50.27741192,14.45450707,3.167443189
0.22,0.853,0.15,54.93799444,12.06135768,2.673694613
0.3333333333,0.12,0.25,85.13340172,9.814789741,1.883772252
0.953,0.62,0.251,117.93178,11.44407863,2.174976691
0.33,0.7666666674,0.65,140.9210081,10.28197614,1.899904305
0.9333333337,0.12,0.15,225.692839,12.7867912,2.277621434
0.17,0.7666666672,0.233333333,299.2642784,12.27876178,2.108759398
0.9666666678,0.64,0.22,272.7683185,14.39694068,2.462255551
0.99,0.66,0.225,276.3746574,13.91507404,2.329850041
0.3666666671,0.6666666678,0.55,315.3291041,13.09427173,2.340097785
0.851,0.29,0.15,241.7313555,13.78856002,2.634035342
0.866666671,0.2666666679,0.1,271.8071781,13.04625836,2.366920649
0.729,0.551,0.24,271.1502384,12.80499649,2.451305821
0.29,0.38,0.25,232.2089777,12.49208875,2.435387925
0.41,0.7333333331,0.333333333,224.7858724,13.0568438,2.452777115
0.333333331,0.8117,0.5,236.037939,12.22293026,2.300225508
0.68,0.76,0.15,210.1273238,13.05207447,2.608747538
0.9666666678,0.79,0.233333333,193.1682735,14.69345982,3.126434818
0.7333333337,0.612,0.3,79.27765554,13.62022842,2.847320192
0.27,0.48,0.55,43.11924731,14.98224228,3.283413318
0.0666666675,0.2333333336,0.25,57.67975225,16.26015714,3.756058325
0.84,0.5333333335,0.5,10.10164864,18.95933066,5.049671877
0.45,0.77,0.65,26.71168168,13.15555557,3.119716089
0.653,0.9333333339,0.511,83.75906465,9.964797084,2.0701536
0.32,0.056,0.4,294.8441369,9.125116729,1.777002278
0.82,0.76,0.8333333331,451.2434589,9.665443414,1.672314704
0.25,0.26,0.33,431.3020567,10.64949861,1.574703881
-1.1,0.456,0.93,372.1846103,11.2315159,1.617746713
-1.95,0.21,0.64,314.0328401,12.54841949,2.066720183
-6.8,0.39,0.66,214.6976055,13.0115304,2.142677628
-8.9,0.812,0.92,225.0627391,14.5771921,2.382815461
-9.75,0.91,0.82,166.3739776,14.00723498,2.215925563
-11.1,0.812,0.31,168.802686,13.71113579,2.522633728
-12.2,0.615,0.251,168.9616681,13.96672052,2.500179878
-12.5,0.412,0.166666667,164.6319783,13.97839754,2.441100433
-13.3,0.912,0.925001,184.0067269,12.90220225,2.376874579
-13.9,0.6513,0.333333333,227.4206118,13.35153514,2.101484259
-14.15,0.913,0.7000000011,205.2975115,12.94307052,2.255625315
-13.9,0.413,0.05,202.3923466,12.27907351,2.258745566
-13.3,0.1512,0.6251,311.4595714,13.22888164,2.441724941
-13.05,0.41,0.1666666674,237.4240965,13.14392297,2.558156972
-12.2,0.81,0.1333333335,92.9975302,12.24256516,2.416381195
-11.7,0.31,0.221,59.35309772,13.72181292,2.909216339
-11.4,0.89,0.46,45.81178039,15.63777033,3.151045829
-11.7,0.811,0.381,58.83495604,15.28875557,3.610384056
-11.7,0.358,0.833333333,28.68695422,17.5708279,4.621333984
-11.95,0.21,0.43,39.24209056,14.33848698,3.307263075
-12.2,0.811,0.433333333,78.28745698,10.32372978,2.160430449
-12.2,0.059,0.31,309.756381,9.139473767,1.752022855
-12.2,0.88,0.53,474.7094263,9.316036904,1.558349704
-11.7,0.298,0.075,502.2107195,10.54088831,1.629703588
-11.7,0.27,0.4,450.5150369,10.6823079,1.563328041
-11.7,0.78,0.25,312.9080193,12.43738489,1.931736189
-11.7,0.256,0.250001,214.169485,12.70153064,2.017121164
-11.7,0.28,0.16666667,284.9246548,12.03987316,1.910087821
-11.95,0.297,0.2,215.1090672,13.01369145,2.137909372
-12.2,0.26,0.166666667,197.9253855,12.80312486,2.092519233
-12.2,0.76,0.7,172.0678153,12.87731094,2.18168321
-12.2,0.956,0.501,178.0768285,12.93296074,2.18519089
-12.2,0.25,0.51,214.6019567,12.80967902,2.039042541
-12.2,0.75,0.6501,260.2225655,12.75276135,1.905555591
-11.95,0.75,0.5000001,191.431541,12.5306293,2.056712616
-10.6,0.14,0.65,220.5592482,13.47714376,2.446617121
-9.4,0.64,0.25,266.4305607,13.4266633,2.608651113
-8.85,0.854,0.366666667,335.794678,12.85354419,2.425339944
-7.2,0.65,0.3,152.7869282,13.3492026,2.683369281
-6.7,0.14,0.751,57.14424778,13.07400684,2.720417044
-6.4,0.854,0.651,43.71203798,16.71302324,3.453620555
-5.6,0.65,0.31,23.80215546,12.97635972,2.806853925
-5.6,0.75,0.532,9.748503246,15.21949357,3.940255841
-5.85,0.154,0.052,24.19618904,13.96100885,3.334443711
-5.6,0.67,0.0333333334,82.71827827,9.630410958,1.938968167
-5.6,0.27,0.41,244.1706469,8.339425606,1.566111602
-5.6,0.76,0.066666667,512.991381,9.740732744,1.689935181
-5.6,0.76,0.8333333337,470.3603456,10.64294468,1.5812968
-5,0.76,0.50000001,446.0264875,11.81803814,1.747192967
-4.7,0.76,0.85,314.5966876,12.18508553,1.893075642
-4.4,0.25,0.93,281.1393507,12.82118671,1.990354522
-4.4,0.14,0.41,266.4900366,13.26750548,2.100396981
-4.15,0.856,0.76666667,221.9569347,13.54822372,2.19111884
-3.9,0.24,0.8,227.927565,13.88820596,2.211338923
-3.9,0.63,0.5,189.5610348,13.11952236,2.18094794
-3.9,0.854,0.333333333,174.3757639,13.38129193,2.178371991
-4.4,0.15,0.51,212.7333801,12.69206671,1.914599664
-4.4,0.14,0.25,249.3054877,13.00262531,2.050054394
-4.4,0.854,0.166666667,220.6689584,13.1590999,2.140611577
-2.8,0.14,0.5,187.2841939,13.39377932,2.352356119
-2.2,0.14,0.65,223.7396012,13.96687562,2.650087349
-1.65,0.354,0.633333333,326.6797289,12.94338489,2.569052582
-0.6,0.65,0.525,94.09573209,13.97521477,2.901249659
0.3,0.74,0.06,60.35888273,15.16526976,3.366159947
-0.6,0.653,0.5,38.84909718,14.19428644,3.118399187
-1.95,0.12,0.875,21.594931,13.87267809,3.062451835
-3.3,0.62,0.151,9.111557881,15.17949264,3.257389968
-2.2,0.0503,0.4,25.38688825,10.71776035,2.554286021
-2.75,0.13,0.15000001,54.7426224,10.32594836,1.937154577
-3.3,0.11,0.4,333.1449966,8.465171857,1.621014597
-3.3,0.501,0.15,450.1719582,8.970940976,1.467270748
-3.6,0.052,0.6,460.3806368,10.4570458,1.467966584
-3.175,0.62,0.751,424.8995533,12.39091128,1.654052451
-2.8,0.12,0.6001,274.5139957,14.08330971,1.849116045
-2.5,0.102,0.900000001,263.624502,14.52159662,2.175063615
-2.1,0.12,0.40001,250.4377958,13.33048547,1.863343071
-1.7,0.12,0.83,224.4272692,14.66511624,2.143042686
-1.4,0.052,0.7666666672,232.70527,14.60150914,2.239438703
-0.6,0.62,0.666666667,209.0187785,14.16211461,2.376761961
-0.5,0.351,0.1501001,178.4391303,14.25354654,2.366667351
0.533333333,0.51,0.9500000003,206.906285,15.0061918,2.480442125
0.6,0.82,0.95,228.0077465,12.77697976,1.935556397
0.61,0.052,0.5,252.3184821,13.02015416,2.0608765
0.352,0.12,0.25,193.5525164,12.78719843,2.215148751
0.22,0.11,0.166666667,235.9871642,12.96002782,2.384609854
0.752,0.05,0.125,197.4320602,14.01477768,2.673800365
0.9333333332,0.751,0.3,185.6117872,14.06000052,2.729318992
0.82,0.51,0.3,93.01408719,14.44204136,3.132376415
0.8666666672,0.52,0.15,48.72046581,18.33680043,4.153810686
0.92,0.2666666671,0.15,20.67416234,27.08192181,5.745958259
0.93,0.51,0.25,7.169392375,26.08573944,5.959578186
0.053,0.51,0.25,23.73995727,15.61582203,3.241520952
0.0753,0.051,0.4,54.86294595,8.861777273,1.682246855
0.13,0.81,0.31,295.5599749,8.723377755,1.697196234
0.053,0.81,0.1,391.6564232,9.511820992,1.616430183
0.2253,0.8,0.5,425.597668,10.51129016,1.484895819
0.454,0.52,0.2501,383.6228206,12.16809378,1.64205767
0.457,0.0501,0.50001,237.55592,12.38100995,1.902120791
0.2666666678,0.052,0.800000001,270.1091868,12.88115568,1.931593117
0.99,0.12,0.65,199.4929111,13.98912997,2.274296225
0.151,0.0666666676,0.15,251.9228504,13.6520508,2.176767996
0.81,0.27,0.266666667,243.2395316,13.76316764,2.179149713
0.81,0.28,0.25,211.4151814,13.34300016,1.955109577
0.333333339,0.59,0.25,170.5578077,14.09615507,2.252586142
0.4666666679,0.757,0.25,211.4845085,13.44195251,2.071572615
0.4101,0.25,0.06,308.1527504,13.36961164,2.120338208
0.6666666711,0.76,0.35,316.6099519,12.90846746,2.092712348
0.711,0.27,0.1,259.7976501,12.54242721,2.145378349
0.3611,0.99,0.4,343.6347061,12.41017609,2.213706097
0.033333331,0.4333333331,0.4,372.6711727,12.84493737,2.333119135
0.39,0.39,0.4,207.7349968,12.7817459,2.484532166
0.751,0.561,0.15,128.5847972,13.90389914,2.89912676
0.65101,0.9666666711,0.15,83.03961034,15.53255278,3.355863648
0.366666671,0.051,0.233333333,47.85021482,15.9696425,2.838864208
0.359,0.87,0.4,25.59173861,17.98922466,4.373343212
0.158,0.454,0.15,21.58088112,17.63610395,3.712116621
0.4758,0.853,0.15,23.7751708,16.26295217,3.836341727
0.98,0.7666666676,0.5,76.89298195,14.55261035,3.27987677
0.9333333339,0.29,0.15,93.4888498,9.292174551,1.847764307
0.48,0.2758,0.25,94.32716883,9.529271428,1.953838245
0.98,0.53,0.625,124.0494771,10.909931,2.223259381
0.357,0.8756,0.233333333,150.8553028,10.40214188,2.023669919
0.87,0.75,0.666666667,238.0782717,11.39814277,2.017236349
0.27,0.36,0.25,309.2160111,11.11099223,1.955743473
0.26,0.27,0.8333333331,272.9924068,12.17057928,2.091734715
0.77,0.76,0.266666667,267.6307075,11.77645149,2.103399481
0.87,0.47,0.666666667,334.4179343,11.98001695,2.007462753
0.87,0.77,0.9,219.88629,11.89795908,2.208912249
0.88,0.77,0.3,288.1345474,10.94659212,2.000621617
0.98,0.455,0.15,304.8534336,10.75100396,1.868866087
0.67,0.79,0.15,294.3143925,11.36825197,1.963290562
0.28,0.87,0.15,304.2285133,11.7942012,1.932084393
0.37,0.459,0.166666667,289.7922164,12.06837841,2.152041016
0.755,0.81,0.154,498.7688298,12.45016772,2.257062556
0.6554,0.88,0.33,271.7387376,11.60215874,2.088831574
0.42,0.59,0.36,169.5766093,12.60615047,2.45502909
0.83,0.87,0.87,107.7229553,13.95185838,2.928617152
0.05,0.26,0.8666666671,64.6196795,15.00036741,3.196263165
0.975,0.75,0.411,33.08932263,21.38556101,5.10888148
0.6,0.16,0.93,34.85986766,15.73855188,3.879175145
0.85,0.76,0.124,19.56003295,17.37986936,3.961824423
-0.6,0.76,0.14,40.73829375,12.55788743,2.879525214
0.6,0.24,0.2752,49.83837554,10.17978008,1.956030583
0.3,0.64,0.32,76.56019867,11.6010792,2.460912922
0.6,0.354,0.812,89.31469021,11.39594445,2.455134913
0.854,0.14,0.95,155.21785,11.02203025,2.305341976
0.46,0.64,0.15,249.3656105,11.29956344,2.202288378
0.77,0.353,0.358,254.222154,11.92987058,2.346390019
0.59,0.13,0.42538,220.8021622,12.32922619,2.305310795
0.48,0.12,0.63,252.7456803,13.1469258,2.462604536
0.98,0.853,0.3666666672,198.1993912,12.59512831,2.283057096
0.98,0.12,0.1,242.8277228,12.07160676,2.221682063
0.98,0.62,0.5,240.3517923,13.00898981,2.440582696
0.98,0.052,0.625,260.2312916,12.26132175,2.208929713
0.67,0.63,0.25,299.7179939,12.20291946,2.264356442
0.87,0.64,0.3,315.6483375,12.42960697,2.284948047
0.87,0.356,0.9333333333,454.159455,12.6706172,2.377741555
0.57,0.76,0.1530006,366.9148717,12.44813107,2.348282087
0.87,0.26,0.750001,123.7214874,13.37681442,2.794546261
0.27,0.77,0.1,74.92849054,13.44220566,2.794830809
0.26,0.71,0.6501,33.00014952,16.59660137,3.685113029
0.76,0.811,0.141,23.8163167,12.40910764,2.559147353
0.76,0.058,0.766666667,8.060228007,16.46377522,4.144515491
0.77,0.88,0.401001,15.94935364,13.36426996,3.084410762
0.27,0.27,0.65,58.60762132,9.753247332,1.92125187
0.27,0.456,0.9,308.9317529,8.286758334,1.589880173
0.26,0.27,0.15,429.7220869,9.435042159,1.585183224
0.76,0.25,0.5,348.6632863,10.73459182,1.681554326
0.76,0.653,0.4,342.8539487,12.10890738,1.816329323
0.957,0.14,0.4,209.0730939,14.52835939,2.510795907
0.88,0.64,0.4,286.8535858,13.14302517,1.957666904
0.38,0.65,0.5,192.2219069,13.08586801,2.191524294
0.058,0.15,0.91,189.2260208,12.84453471,2.206603801
0.17,0.15,0.15,208.3941585,14.42467891,2.586792861
0.97,0.12,0.31,183.4368762,13.70313218,2.3966122
0.88,0.63,0.15,143.2293454,12.69449104,2.119996922
0.0758,0.14,0.4,211.9684532,13.95721873,2.139199342
0.9666666678,0.656,0.4,206.6584242,13.18151449,2.034007765
0.9333333338,0.23,0.3,204.0986267,12.72337952,2.11521477
0.38,0.62,0.075,181.5952043,13.30608851,2.552900905
0.38,0.852,0.3,247.5407702,12.76088329,2.438208488
0.058,0.7666666672,0.15,403.2908461,13.24722051,2.472734912
0.37,0.61,0.3,121.3391746,13.62477836,2.850734094
0.26,0.304,0.1,64.63624229,14.34506713,3.168482665
0.655,0.14,0.875,35.15433134,15.72235445,3.427693143
0.82554,0.7666666674,0.5,21.52747403,17.3987846,4.262886795
0.452,0.12,0.41,6.377527855,22.80608373,5.64771679
0.21,0.14,0.751,19.11920529,17.59268535,3.906791635
0.71,0.656,0.53,49.8726971,11.06470557,2.338325242
0.4811,0.23,0.75,318.7764221,8.848663023,1.66293207
0.351,0.63,0.5,468.1628443,9.805430918,1.599233468
0.952,0.65,0.51,294.5233333,11.93172395,1.7849254
0.23,0.13,0.3333333332,252.0709665,12.32021039,1.717647078
0.153,0.63,0.966666667,297.5412716,13.07793422,1.758671233
0.63,0.353,0.15,262.0396417,13.45171349,1.835679362
0.94,0.13,0.3,245.5441656,14.12914649,2.036246943
0.24,0.12,0.8,230.3743015,13.70340369,2.02732874
0.85,0.71,0.653,242.2016444,13.73337833,1.964639165
0.65,0.98,0.02,192.5430786,13.8596636,2.075446239
0.65,0.75,0.152,199.3411751,14.59215926,2.052247495
0.34,0.752,0.2,228.4074185,13.64311797,1.977165754
0.73,0.11,0.8,233.7266921,13.02415873,1.902298435
0.9666666673,0.81,0.651,256.3610623,13.52315703,2.267727062
0.63,0.054,0.351,206.4537563,12.35451762,2.202765736
0.954,0.12,0.65,282.5821996,13.41233139,2.498770528
0.24,0.853,0.11,210.4190775,14.4808074,2.891743857
0.24,0.4333333333,0.521,94.16261306,13.3724541,2.70059125
0.34,0.13,0.5,51.50203775,17.42049524,3.929249845
0.554,0.62,0.253,36.39693399,16.42184996,3.748253276
0.55,0.853,0.175,29.00852866,16.05535831,3.764100452
0.8666666675,0.352,0.2666666671,10.23648396,27.23743463,6.904681337
0.7333333335,0.7666666672,0.51,20.21589966,13.09978052,2.945719041
0.8553,0.351,0.82,79.35612617,11.77900233,2.470247042
0.93,0.55,0.16,295.4071905,9.447431839,1.843010918
0.953,0.75,0.2666666671,452.8395505,9.70959351,1.649829677
0.94,0.75,0.2333333334,269.6886273,11.20387032,1.667211469
0.455,0.75,0.15,246.6604747,14.17319039,1.953524106
0.354,0.5,0.4,248.5857019,14.42338848,2.050352145
0.24,0.73,0.4,271.4802851,14.236073,2.158612737
0.13,0.2666666673,0.7666666676,221.318483,14.58696141,2.073855705
0.953,0.9333333333,0.93,218.3676024,14.24403516,2.219789787
0.33,0.354,0.86,195.0002679,14.81376615,2.365248696
0.23,0.64,0.166666667,184.9339508,14.85658066,2.431045157
0.32,0.855,0.9,160.8024829,14.02281303,2.122573738
0.92,0.15,0.1333333334,223.0063179,15.04472481,2.488871458
0.81,0.44,0.5,138.8673618,14.57276908,2.300002754
0.551,0.42,0.3,184.1855916,14.43433344,2.438074292
0.1,0.64,0.15,199.9249896,13.11944628,2.284607089
0.25,0.13,0.3,223.1623781,14.30747478,2.703599486
-1.1,0.62,0.159,137.4519746,16.0071972,3.129155389
-1.1,0.13,0.15,100.3278706,13.83253621,2.799441221
-1.4,0.62,0.25,78.83080175,16.38461731,3.469579726
-1.7,0.9333333332,0.8,41.15913997,13.7994181,2.841269512
-1.1,0.853,0.266666667,21.38384529,15.87207085,3.569207354
-0.552,0.62,0.5,7.908224213,19.34214428,3.780293993
0.84,0.9333333332,0.25,20.37319095,9.052234727,1.772435558
0.456,0.62,0.65,49.06888967,10.34654704,2.112406429
0.76,0.352,0.522,331.1996169,9.691278845,1.936081579
0.76,0.052,0.82,447.9316092,9.870470469,1.688718987
0.76,0.62,0.5124114,333.916637,10.90269602,1.689294231
0.76,0.12,0.84,276.8920266,12.61419167,1.839241066
0.15,0.62,0.86,228.9546117,12.95629621,1.995905516
0.554,0.62,0.112,235.5885856,13.56935514,2.188213774
0.42,0.63,0.336,237.7642711,14.07894077,2.147729726
0.83,0.352,0.9666666671,215.192752,13.74728169,2.394425365
0.353,0.62,0.71,212.8397591,14.19737997,2.189431873
0.94,0.61,0.416,185.3748075,14.55156624,2.321334119
0.44,0.35,0.6333333311,139.9054584,14.64646451,2.235621819
0.154,0.15,0.78,181.4405643,14.43763576,2.214316066
0.0254,0.76,0.3513,241.2310734,14.01040438,2.068552555
0.44,0.25,0.442,274.3685153,14.99346016,2.415152675
0.44,0.17,0.266666673,236.1588818,14.26928047,2.409504985
0.44,0.26,0.818,308.0411604,14.76051278,2.524290127
0.1333333334,0.455,0.43333333,257.9294203,14.54524911,2.698711706
0.153,0.13,0.301,116.5221545,15.53666989,3.214029502
0.32,0.12,0.5,89.05030277,16.15182766,3.18682714
0.83,0.8502,0.6,52.42468677,17.34120309,4.006152879
0.355,0.62,0.153,27.9503487,15.9728495,3.819387535
0.653,0.051,0.05,12.06869023,19.13359184,4.544260617
0.1752,0.501,0.15,28.86874715,11.77853871,2.929576115
0.43,0.052,0.3,54.86797279,11.77057022,2.269576022
0.0753,0.62,0.15,289.6109543,7.950275981,1.486523856
0.63,0.12,0.15,393.5716991,9.644964985,1.721990158
0.953,0.13,0.251,359.178082,10.74483461,1.590795105
0.33,0.12,0.31,299.6598012,12.10586574,1.711409842
0.051,0.11,0.61,271.8789442,13.29791433,2.02329594
0.71,0.82,0.375,262.1923737,13.31061882,2.121679145
0.1,0.11,0.5,233.5414592,12.88606851,2.070357537
0.85,0.52,0.754,233.5335477,13.78058861,2.163550964
-0.6,0.053,0.8,211.1640648,14.66496428,2.273147001
-0.85,0.13,0.51001,219.4229636,15.55209714,2.577463823
-1.825,0.15,0.233333333,167.0944079,16.31871878,2.606307298
-2.2,0.4254,0.5,214.5431798,16.14323279,2.260767857
-2.2,0.66,0.5,254.4637315,15.59698321,2.228932665
-3.3,0.26,0.25,305.0845944,14.84384602,2.143566849
-3.3,0.77,0.7508008,290.3885523,13.90600473,2.330751099
-3.3,0.457,0.1,353.3349449,13.21885743,2.351033365
-3.3,0.78,0.52,351.2500864,13.61124734,2.449213112
-3.3,0.259,0.5,220.1966463,12.90460298,2.454960163
-3.3,0.87,0.25,166.2239799,14.30681325,2.904932139
-2.8,0.76,0.5,91.48694161,16.46285003,3.787651958
-2.2,0.46,0.5,41.76180614,14.66726347,3.114474615
-1.65,0.74,0.166666667,24.77926689,16.41091028,3.697161281
0.61,0.64,0.152,23.30506119,22.30213245,5.50153741
0.151,0.67,0.3,26.66287162,15.40817035,3.298374568
0.72,0.75,0.75,85.17080662,11.89418817,2.586940134
0.82,0.75,0.8,93.22640178,10.34278413,2.147107462
0.52,0.77,0.8,123.6652056,10.54594967,2.142010078
0.82,0.25,0.266666667,149.3224695,10.16009008,1.966550542
0.22,0.75,0.4,227.5202218,11.14310291,2.217784339
0.22,0.75,0.233333333,352.54447,11.60065087,1.98156902
0.83,0.78,0.233333333,312.8104334,11.53350012,1.948762311
0.33,0.27,0.25,366.291676,12.76106408,2.089930628
0.052,0.27,0.151,278.296714,12.59685449,2.225223008
0.82,0.27,0.46,264.0101063,11.76655522,1.99642943
0.82,0.27,0.6333333332,209.3892913,11.78633618,2.165352817
0.53,0.456,0.71,243.1808392,11.24925041,2.027682369
0.32,0.28,0.6666666702,299.6249273,12.298043,2.131201167
0.82,0.89,0.151,359.6090822,11.98718875,1.944438451
0.51,0.38,0.52,295.9976616,11.37073521,1.855408209
0.72,0.28,0.52,282.0560051,11.37785074,1.920048048
0.82,0.28,0.333333333,324.1549358,11.66400553,2.00425534
0.83,0.28,0.333333333,258.7856784,11.96921582,2.107285276
0.34,0.26,0.51,137.2395012,12.39350471,2.375593796
0.44,0.26,0.133333333,116.9862901,13.9660769,2.983030419
0.75,0.26,0.666666667,83.80927079,16.08548231,3.619302318
0.66,0.77,0.7,70.43154985,17.66500768,4.174515411
0.77,0.77,0.5,41.09122213,19.57435648,4.444768264
0.58,0.456,0.2666666673,38.73809861,15.49079407,3.807022578
0.37,0.25,0.052,46.91677488,13.98919187,3.420358553
0.87,0.75,0.83,52.53667973,11.42266309,2.562480915
0.256,0.76,0.654,78.6971205,10.32950835,2.088810856
0.15,0.26,0.2,109.7865003,11.02387347,2.269303082
0.65,0.25,0.32,165.7897274,10.86584781,2.214468692
0.65,0.154,0.666666667,205.8637948,11.91643964,2.333642843
0.63,0.17,0.5,347.57814,11.49684808,2.109266829
0.32,0.26,0.5,308.8336592,11.76724059,2.135981532
0.75,0.956,0.433333333,263.9785737,11.71824111,2.126836898
